id,date,username,text,like_count,retweet_count,cleaned,sentiment,sentiment_label
952,2023-08-23,blinkqueen,Twice performance is so powerful #ONCE,514,500,twice performance is so powerful #once,0.3,positif
953,2023-04-26,moaarmy,Twice performance is so powerful #ONCE,333,479,twice performance is so powerful #once,0.3,positif
954,2023-09-05,armyforever,BIGBANG changed KPOP industry #VIP,772,79,bigbang changed kpop industry #vip,0.0,netral
955,2023-08-21,blinkkpop,EXO still kings of KPOP 🔥,378,422,exo still kings of kpop 🔥,0.0,netral
956,2023-08-15,vipfan,Itzy charisma is no joke #MIDZY,275,400,itzy charisma is no joke #midzy,0.0,netral
957,2023-04-13,stayforever,LOONA legends #Orbit,191,74,loona legends #orbit,0.0,netral
958,2023-01-25,blinkkpop,GFriend songs always touch my heart 💕,840,146,gfriend songs always touch my heart 💕,0.0,netral
959,2023-02-06,engene,LOONA legends #Orbit,938,345,loona legends #orbit,0.0,netral
960,2023-07-24,caratdiamond,BTS x BLACKPINK collab dream? 😱,782,361,bts x blackpink collab dream? 😱,0.0,netral
961,2023-07-30,nctzenlife,TXT are the future of KPOP 💙,856,99,txt are the future of kpop 💙,0.0,netral
962,2023-09-07,armylover,BLACKPINK in your area! 💖,689,349,blackpink in your area! 💖,0.0,netral
963,2023-07-29,midzy,TXT are the future of KPOP 💙,530,95,txt are the future of kpop 💙,0.0,netral
964,2023-09-10,blinkqueen,EXO still kings of KPOP 🔥,61,341,exo still kings of kpop 🔥,0.0,netral
965,2023-06-17,moaarmy,Itzy charisma is no joke #MIDZY,608,394,itzy charisma is no joke #midzy,0.0,netral
966,2023-06-08,blinkkpop,I love BTS so much! KPOP forever 💜,588,286,i love bts so much! kpop forever 💜,0.375,positif
967,2023-08-17,blinkkpop,EXO still kings of KPOP 🔥,701,206,exo still kings of kpop 🔥,0.0,netral
968,2023-10-01,moaarmy,I love BTS so much! KPOP forever 💜,576,356,i love bts so much! kpop forever 💜,0.375,positif
969,2023-10-05,armylover,Idle rising so strong #Neverland,119,370,idle rising so strong #neverland,0.43333333333333335,positif
970,2023-12-17,armyforever,Red Velvet vocals are insane 🎶 #ReVeluv,306,202,red velvet vocals are insane 🎶 #reveluv,-0.5,negatif
971,2023-05-10,armylover,Twice performance is so powerful #ONCE,855,357,twice performance is so powerful #once,0.3,positif
972,2023-03-24,engene,I love BTS so much! KPOP forever 💜,845,87,i love bts so much! kpop forever 💜,0.375,positif
973,2023-11-24,fearless,SHINee forever kings #Shawol,134,352,shinee forever kings #shawol,0.0,netral
974,2023-06-22,shawol,Itzy charisma is no joke #MIDZY,788,199,itzy charisma is no joke #midzy,0.0,netral
975,2023-04-13,reveluv,LOONA legends #Orbit,748,297,loona legends #orbit,0.0,netral
976,2023-03-06,neverland,I love BTS so much! KPOP forever 💜,706,226,i love bts so much! kpop forever 💜,0.375,positif
977,2023-06-03,vipfan,Seventeen world tour is amazing! #CARAT,342,471,seventeen world tour is amazing! #carat,0.7500000000000001,positif
978,2023-04-11,vipfan,BIGBANG changed KPOP industry #VIP,442,455,bigbang changed kpop industry #vip,0.0,netral
979,2023-07-27,blinkkpop,LOONA legends #Orbit,73,189,loona legends #orbit,0.0,netral
980,2023-10-15,midzy,Seventeen world tour is amazing! #CARAT,912,253,seventeen world tour is amazing! #carat,0.7500000000000001,positif
981,2023-02-14,armyblink,Itzy charisma is no joke #MIDZY,709,57,itzy charisma is no joke #midzy,0.0,netral
982,2023-02-18,armylover,NCT comeback soon! Can't wait 😍,184,216,nct comeback soon! can't wait 😍,0.0,netral
983,2023-06-11,orbitluv,LOONA legends #Orbit,299,206,loona legends #orbit,0.0,netral
984,2023-04-27,caratdiamond,"Enhypen growing so fast, proud! #ENGENE",995,173,"enhypen growing so fast, proud! #engene",0.6,positif
985,2023-10-05,nctzenlife,Seventeen world tour is amazing! #CARAT,919,124,seventeen world tour is amazing! #carat,0.7500000000000001,positif
986,2023-05-15,reveluv,TXT are the future of KPOP 💙,67,99,txt are the future of kpop 💙,0.0,netral
987,2023-03-12,orbitluv,Itzy charisma is no joke #MIDZY,270,326,itzy charisma is no joke #midzy,0.0,netral
988,2023-07-14,orbitluv,SHINee forever kings #Shawol,351,12,shinee forever kings #shawol,0.0,netral
989,2023-05-22,shawol,LOONA legends #Orbit,62,72,loona legends #orbit,0.0,netral
990,2023-08-13,moaarmy,BIGBANG changed KPOP industry #VIP,571,41,bigbang changed kpop industry #vip,0.0,netral
991,2023-05-25,neverland,Stray Kids are dominating the stage! #STAY,238,398,stray kids are dominating the stage! #stay,0.0,netral
992,2023-12-06,shawol,EXO still kings of KPOP 🔥,452,104,exo still kings of kpop 🔥,0.0,netral
993,2023-02-03,blinkkpop,BLACKPINK just dropped a new MV 🔥 #KPOP,998,128,blackpink just dropped a new mv 🔥 #kpop,0.13636363636363635,positif
994,2023-01-02,blinkkpop,NCT comeback soon! Can't wait 😍,638,263,nct comeback soon! can't wait 😍,0.0,netral
995,2023-12-29,midzy,LOONA legends #Orbit,52,318,loona legends #orbit,0.0,netral
996,2023-05-24,orbitluv,BLACKPINK in your area! 💖,902,145,blackpink in your area! 💖,0.0,netral
997,2023-02-22,blinkkpop,BIGBANG changed KPOP industry #VIP,819,435,bigbang changed kpop industry #vip,0.0,netral
998,2023-07-28,armyblink,BTS x BLACKPINK collab dream? 😱,590,472,bts x blackpink collab dream? 😱,0.0,netral
999,2023-11-17,blinkkpop,Itzy charisma is no joke #MIDZY,699,177,itzy charisma is no joke #midzy,0.0,netral
1000,2023-03-09,caratdiamond,Twice performance is so powerful #ONCE,71,23,twice performance is so powerful #once,0.3,positif
1001,2023-08-05,fearless,"Enhypen growing so fast, proud! #ENGENE",988,471,"enhypen growing so fast, proud! #engene",0.6,positif
1002,2023-09-27,moaarmy,BLACKPINK in your area! 💖,684,382,blackpink in your area! 💖,0.0,netral
1003,2023-06-25,neverland,I love BTS so much! KPOP forever 💜,241,484,i love bts so much! kpop forever 💜,0.375,positif
1004,2023-08-31,caratdiamond,Stray Kids are dominating the stage! #STAY,109,98,stray kids are dominating the stage! #stay,0.0,netral
1005,2023-02-08,moaarmy,Red Velvet vocals are insane 🎶 #ReVeluv,686,100,red velvet vocals are insane 🎶 #reveluv,-0.5,negatif
1006,2023-08-18,midzy,Idle rising so strong #Neverland,549,103,idle rising so strong #neverland,0.43333333333333335,positif
1007,2023-08-27,orbitluv,"Enhypen growing so fast, proud! #ENGENE",500,200,"enhypen growing so fast, proud! #engene",0.6,positif
1008,2023-03-14,nctzenlife,NCT comeback soon! Can't wait 😍,281,450,nct comeback soon! can't wait 😍,0.0,netral
1009,2023-09-20,engene,BTS x BLACKPINK collab dream? 😱,969,300,bts x blackpink collab dream? 😱,0.0,netral
1010,2023-05-27,shawol,BLACKPINK just dropped a new MV 🔥 #KPOP,458,115,blackpink just dropped a new mv 🔥 #kpop,0.13636363636363635,positif
1011,2023-03-26,fearless,Itzy charisma is no joke #MIDZY,89,466,itzy charisma is no joke #midzy,0.0,netral
1012,2023-12-18,nctzenlife,LOONA legends #Orbit,585,317,loona legends #orbit,0.0,netral
1013,2023-02-19,midzy,BTS paved the way #Army,961,240,bts paved the way #army,0.0,netral
1014,2023-11-11,vipfan,Itzy charisma is no joke #MIDZY,95,42,itzy charisma is no joke #midzy,0.0,netral
1015,2023-09-24,moaarmy,BLACKPINK in your area! 💖,562,88,blackpink in your area! 💖,0.0,netral
1016,2023-09-23,armyforever,BTS x BLACKPINK collab dream? 😱,813,238,bts x blackpink collab dream? 😱,0.0,netral
1017,2023-03-23,reveluv,BIGBANG changed KPOP industry #VIP,238,235,bigbang changed kpop industry #vip,0.0,netral
1018,2023-05-26,blinkqueen,BTS x BLACKPINK collab dream? 😱,364,221,bts x blackpink collab dream? 😱,0.0,netral
1019,2023-11-11,exolegend,SHINee forever kings #Shawol,450,474,shinee forever kings #shawol,0.0,netral
1020,2023-12-31,armylover,Stray Kids are dominating the stage! #STAY,498,220,stray kids are dominating the stage! #stay,0.0,netral
1021,2023-07-01,oncefan,Red Velvet vocals are insane 🎶 #ReVeluv,131,266,red velvet vocals are insane 🎶 #reveluv,-0.5,negatif
1022,2023-11-10,armyforever,BTS paved the way #Army,89,17,bts paved the way #army,0.0,netral
1023,2023-02-08,midzy,LE SSERAFIM slaying stages #FEARLESS,136,20,le sserafim slaying stages #fearless,0.0,netral
1024,2023-02-16,moaarmy,Twice performance is so powerful #ONCE,871,297,twice performance is so powerful #once,0.3,positif
1025,2023-07-19,stayforever,TXT are the future of KPOP 💙,551,412,txt are the future of kpop 💙,0.0,netral
1026,2023-11-25,reveluv,BLACKPINK in your area! 💖,970,64,blackpink in your area! 💖,0.0,netral
1027,2023-09-02,armylover,GFriend songs always touch my heart 💕,320,386,gfriend songs always touch my heart 💕,0.0,netral
1028,2023-04-13,caratdiamond,Idle rising so strong #Neverland,100,216,idle rising so strong #neverland,0.43333333333333335,positif
1029,2023-05-01,buddyfan,GFriend songs always touch my heart 💕,844,18,gfriend songs always touch my heart 💕,0.0,netral
1030,2023-05-06,armyforever,Itzy charisma is no joke #MIDZY,238,447,itzy charisma is no joke #midzy,0.0,netral
1031,2023-09-12,armyforever,SHINee forever kings #Shawol,851,491,shinee forever kings #shawol,0.0,netral
1032,2023-01-11,shawol,NCT comeback soon! Can't wait 😍,958,406,nct comeback soon! can't wait 😍,0.0,netral
1033,2023-10-18,exolegend,Idle rising so strong #Neverland,532,37,idle rising so strong #neverland,0.43333333333333335,positif
1034,2023-05-02,stayforever,I love BTS so much! KPOP forever 💜,960,311,i love bts so much! kpop forever 💜,0.375,positif
1035,2023-07-07,nctzenlife,TXT are the future of KPOP 💙,850,84,txt are the future of kpop 💙,0.0,netral
1036,2023-07-11,caratdiamond,GFriend songs always touch my heart 💕,69,50,gfriend songs always touch my heart 💕,0.0,netral
1037,2023-07-21,midzy,SHINee forever kings #Shawol,691,232,shinee forever kings #shawol,0.0,netral
1038,2023-04-29,stayforever,"Enhypen growing so fast, proud! #ENGENE",881,424,"enhypen growing so fast, proud! #engene",0.6,positif
1039,2023-01-06,blinkqueen,LE SSERAFIM slaying stages #FEARLESS,478,168,le sserafim slaying stages #fearless,0.0,netral
1040,2023-08-06,exolegend,Seventeen world tour is amazing! #CARAT,974,106,seventeen world tour is amazing! #carat,0.7500000000000001,positif
1041,2023-03-22,midzy,NCT comeback soon! Can't wait 😍,201,208,nct comeback soon! can't wait 😍,0.0,netral
1042,2023-05-03,fearless,Itzy charisma is no joke #MIDZY,850,266,itzy charisma is no joke #midzy,0.0,netral
1043,2023-05-23,reveluv,EXO still kings of KPOP 🔥,293,114,exo still kings of kpop 🔥,0.0,netral
1044,2023-02-10,vipfan,I love BTS so much! KPOP forever 💜,909,463,i love bts so much! kpop forever 💜,0.375,positif
1045,2023-04-03,midzy,LE SSERAFIM slaying stages #FEARLESS,329,11,le sserafim slaying stages #fearless,0.0,netral
1046,2023-12-01,armylover,BTS paved the way #Army,848,256,bts paved the way #army,0.0,netral
1047,2023-12-08,fearless,EXO still kings of KPOP 🔥,451,499,exo still kings of kpop 🔥,0.0,netral
1048,2023-05-06,buddyfan,GFriend songs always touch my heart 💕,199,132,gfriend songs always touch my heart 💕,0.0,netral
1049,2023-03-15,moaarmy,Twice performance is so powerful #ONCE,662,287,twice performance is so powerful #once,0.3,positif
1050,2023-05-07,nctzenlife,GFriend songs always touch my heart 💕,782,500,gfriend songs always touch my heart 💕,0.0,netral
1051,2023-04-22,blinkqueen,LE SSERAFIM slaying stages #FEARLESS,165,434,le sserafim slaying stages #fearless,0.0,netral
1052,2023-10-21,oncefan,BIGBANG changed KPOP industry #VIP,350,43,bigbang changed kpop industry #vip,0.0,netral
1053,2023-04-13,armylover,BLACKPINK in your area! 💖,821,486,blackpink in your area! 💖,0.0,netral
1054,2023-04-04,caratdiamond,Seventeen world tour is amazing! #CARAT,532,107,seventeen world tour is amazing! #carat,0.7500000000000001,positif
1055,2023-04-18,caratdiamond,BLACKPINK in your area! 💖,135,68,blackpink in your area! 💖,0.0,netral
1056,2023-12-31,reveluv,Seventeen world tour is amazing! #CARAT,275,376,seventeen world tour is amazing! #carat,0.7500000000000001,positif
1057,2023-07-13,armylover,Idle rising so strong #Neverland,189,27,idle rising so strong #neverland,0.43333333333333335,positif
1058,2023-10-22,midzy,NCT comeback soon! Can't wait 😍,825,144,nct comeback soon! can't wait 😍,0.0,netral
1059,2023-02-26,stayforever,Seventeen world tour is amazing! #CARAT,864,42,seventeen world tour is amazing! #carat,0.7500000000000001,positif
1060,2023-05-05,moaarmy,LOONA legends #Orbit,93,428,loona legends #orbit,0.0,netral
1061,2023-02-09,moaarmy,Itzy charisma is no joke #MIDZY,259,454,itzy charisma is no joke #midzy,0.0,netral
1062,2023-05-13,midzy,I love BTS so much! KPOP forever 💜,166,445,i love bts so much! kpop forever 💜,0.375,positif
1063,2023-09-10,fearless,Seventeen world tour is amazing! #CARAT,202,228,seventeen world tour is amazing! #carat,0.7500000000000001,positif
1064,2023-07-11,orbitluv,LOONA legends #Orbit,895,164,loona legends #orbit,0.0,netral
1065,2023-07-18,blinkqueen,TXT are the future of KPOP 💙,140,213,txt are the future of kpop 💙,0.0,netral
1066,2023-06-09,blinkkpop,Red Velvet vocals are insane 🎶 #ReVeluv,993,176,red velvet vocals are insane 🎶 #reveluv,-0.5,negatif
1067,2023-08-18,midzy,"Enhypen growing so fast, proud! #ENGENE",144,204,"enhypen growing so fast, proud! #engene",0.6,positif
1068,2023-09-22,reveluv,"Enhypen growing so fast, proud! #ENGENE",772,283,"enhypen growing so fast, proud! #engene",0.6,positif
1069,2023-11-08,shawol,TXT are the future of KPOP 💙,435,124,txt are the future of kpop 💙,0.0,netral
1070,2023-09-07,armyforever,EXO still kings of KPOP 🔥,448,493,exo still kings of kpop 🔥,0.0,netral
1071,2023-10-04,blinkqueen,Idle rising so strong #Neverland,474,312,idle rising so strong #neverland,0.43333333333333335,positif
1072,2023-10-14,moaarmy,LOONA legends #Orbit,404,126,loona legends #orbit,0.0,netral
1073,2023-09-10,blinkqueen,BTS x BLACKPINK collab dream? 😱,584,384,bts x blackpink collab dream? 😱,0.0,netral
1074,2023-02-16,armyblink,TXT are the future of KPOP 💙,374,407,txt are the future of kpop 💙,0.0,netral
1075,2023-11-01,buddyfan,Stray Kids are dominating the stage! #STAY,146,59,stray kids are dominating the stage! #stay,0.0,netral
1076,2023-08-06,oncefan,TXT are the future of KPOP 💙,983,30,txt are the future of kpop 💙,0.0,netral
1077,2023-09-07,reveluv,Idle rising so strong #Neverland,273,130,idle rising so strong #neverland,0.43333333333333335,positif
1078,2023-11-06,blinkqueen,Twice performance is so powerful #ONCE,657,182,twice performance is so powerful #once,0.3,positif
1079,2023-08-26,blinkkpop,BLACKPINK just dropped a new MV 🔥 #KPOP,281,27,blackpink just dropped a new mv 🔥 #kpop,0.13636363636363635,positif
1080,2023-04-22,oncefan,GFriend songs always touch my heart 💕,509,156,gfriend songs always touch my heart 💕,0.0,netral
1081,2023-07-20,shawol,Seventeen world tour is amazing! #CARAT,595,493,seventeen world tour is amazing! #carat,0.7500000000000001,positif
1082,2023-02-07,nctzenlife,Stray Kids are dominating the stage! #STAY,817,368,stray kids are dominating the stage! #stay,0.0,netral
1083,2023-06-29,moaarmy,Stray Kids are dominating the stage! #STAY,653,273,stray kids are dominating the stage! #stay,0.0,netral
1084,2023-03-15,caratdiamond,LE SSERAFIM slaying stages #FEARLESS,836,17,le sserafim slaying stages #fearless,0.0,netral
1085,2023-04-30,blinkqueen,BLACKPINK just dropped a new MV 🔥 #KPOP,254,129,blackpink just dropped a new mv 🔥 #kpop,0.13636363636363635,positif
1086,2023-02-08,stayforever,Red Velvet vocals are insane 🎶 #ReVeluv,386,486,red velvet vocals are insane 🎶 #reveluv,-0.5,negatif
1087,2023-08-29,oncefan,SHINee forever kings #Shawol,820,206,shinee forever kings #shawol,0.0,netral
1088,2023-08-21,engene,LE SSERAFIM slaying stages #FEARLESS,305,297,le sserafim slaying stages #fearless,0.0,netral
1089,2023-03-19,nctzenlife,EXO still kings of KPOP 🔥,192,418,exo still kings of kpop 🔥,0.0,netral
1090,2023-06-26,oncefan,"Enhypen growing so fast, proud! #ENGENE",964,110,"enhypen growing so fast, proud! #engene",0.6,positif
1091,2023-04-06,shawol,LE SSERAFIM slaying stages #FEARLESS,633,254,le sserafim slaying stages #fearless,0.0,netral
1092,2023-08-02,exolegend,Stray Kids are dominating the stage! #STAY,587,485,stray kids are dominating the stage! #stay,0.0,netral
1093,2023-05-24,buddyfan,GFriend songs always touch my heart 💕,321,288,gfriend songs always touch my heart 💕,0.0,netral
1094,2023-03-08,oncefan,Red Velvet vocals are insane 🎶 #ReVeluv,90,63,red velvet vocals are insane 🎶 #reveluv,-0.5,negatif
1095,2023-12-30,reveluv,TXT are the future of KPOP 💙,536,91,txt are the future of kpop 💙,0.0,netral
1096,2023-07-25,fearless,GFriend songs always touch my heart 💕,453,307,gfriend songs always touch my heart 💕,0.0,netral
1097,2023-06-17,fearless,BIGBANG changed KPOP industry #VIP,134,417,bigbang changed kpop industry #vip,0.0,netral
1098,2023-03-20,orbitluv,BTS paved the way #Army,920,413,bts paved the way #army,0.0,netral
1099,2023-09-26,reveluv,Red Velvet vocals are insane 🎶 #ReVeluv,636,113,red velvet vocals are insane 🎶 #reveluv,-0.5,negatif
1100,2023-09-30,blinkqueen,LOONA legends #Orbit,400,269,loona legends #orbit,0.0,netral
1101,2023-09-04,buddyfan,Itzy charisma is no joke #MIDZY,265,243,itzy charisma is no joke #midzy,0.0,netral
1102,2023-11-10,neverland,Twice performance is so powerful #ONCE,696,276,twice performance is so powerful #once,0.3,positif
1103,2023-04-12,armyforever,SHINee forever kings #Shawol,107,44,shinee forever kings #shawol,0.0,netral
1104,2023-06-15,stayforever,LE SSERAFIM slaying stages #FEARLESS,857,284,le sserafim slaying stages #fearless,0.0,netral
1105,2023-07-05,blinkkpop,BTS x BLACKPINK collab dream? 😱,484,467,bts x blackpink collab dream? 😱,0.0,netral
1106,2023-03-29,armyblink,NCT comeback soon! Can't wait 😍,166,250,nct comeback soon! can't wait 😍,0.0,netral
1107,2023-10-20,stayforever,BLACKPINK just dropped a new MV 🔥 #KPOP,757,411,blackpink just dropped a new mv 🔥 #kpop,0.13636363636363635,positif
1108,2023-09-02,caratdiamond,Twice performance is so powerful #ONCE,127,417,twice performance is so powerful #once,0.3,positif
1109,2023-06-19,moaarmy,BTS paved the way #Army,622,353,bts paved the way #army,0.0,netral
1110,2023-11-12,buddyfan,BTS paved the way #Army,726,93,bts paved the way #army,0.0,netral
1111,2023-06-25,vipfan,Red Velvet vocals are insane 🎶 #ReVeluv,153,127,red velvet vocals are insane 🎶 #reveluv,-0.5,negatif
1112,2023-07-14,armyblink,BTS x BLACKPINK collab dream? 😱,324,215,bts x blackpink collab dream? 😱,0.0,netral
1113,2023-09-03,armylover,GFriend songs always touch my heart 💕,627,328,gfriend songs always touch my heart 💕,0.0,netral
1114,2023-07-07,armyblink,EXO still kings of KPOP 🔥,846,373,exo still kings of kpop 🔥,0.0,netral
1115,2023-04-06,fearless,BLACKPINK in your area! 💖,584,367,blackpink in your area! 💖,0.0,netral
1116,2023-09-02,armyforever,LOONA legends #Orbit,602,293,loona legends #orbit,0.0,netral
1117,2023-02-09,midzy,Seventeen world tour is amazing! #CARAT,269,151,seventeen world tour is amazing! #carat,0.7500000000000001,positif
1118,2023-05-14,caratdiamond,BTS x BLACKPINK collab dream? 😱,554,454,bts x blackpink collab dream? 😱,0.0,netral
1119,2023-12-02,vipfan,Seventeen world tour is amazing! #CARAT,990,211,seventeen world tour is amazing! #carat,0.7500000000000001,positif
1120,2023-03-13,neverland,Idle rising so strong #Neverland,969,477,idle rising so strong #neverland,0.43333333333333335,positif
1121,2023-12-23,engene,LOONA legends #Orbit,213,257,loona legends #orbit,0.0,netral
1122,2023-08-04,blinkqueen,I love BTS so much! KPOP forever 💜,514,125,i love bts so much! kpop forever 💜,0.375,positif
1123,2023-12-28,oncefan,SHINee forever kings #Shawol,97,279,shinee forever kings #shawol,0.0,netral
1124,2023-06-04,armyforever,I love BTS so much! KPOP forever 💜,229,151,i love bts so much! kpop forever 💜,0.375,positif
1125,2023-10-08,oncefan,LOONA legends #Orbit,534,296,loona legends #orbit,0.0,netral
1126,2023-04-20,exolegend,EXO still kings of KPOP 🔥,749,376,exo still kings of kpop 🔥,0.0,netral
1127,2023-01-01,caratdiamond,BIGBANG changed KPOP industry #VIP,121,462,bigbang changed kpop industry #vip,0.0,netral
1128,2023-10-31,exolegend,Itzy charisma is no joke #MIDZY,947,116,itzy charisma is no joke #midzy,0.0,netral
1129,2023-05-03,armyblink,Twice performance is so powerful #ONCE,927,344,twice performance is so powerful #once,0.3,positif
1130,2023-09-23,stayforever,SHINee forever kings #Shawol,71,110,shinee forever kings #shawol,0.0,netral
1131,2023-09-08,armylover,GFriend songs always touch my heart 💕,664,309,gfriend songs always touch my heart 💕,0.0,netral
1132,2023-08-17,armylover,EXO still kings of KPOP 🔥,960,450,exo still kings of kpop 🔥,0.0,netral
1133,2023-02-10,moaarmy,BTS x BLACKPINK collab dream? 😱,623,453,bts x blackpink collab dream? 😱,0.0,netral
1134,2023-07-18,neverland,I love BTS so much! KPOP forever 💜,957,97,i love bts so much! kpop forever 💜,0.375,positif
1135,2023-10-17,shawol,I love BTS so much! KPOP forever 💜,890,238,i love bts so much! kpop forever 💜,0.375,positif
1136,2023-12-24,armylover,GFriend songs always touch my heart 💕,271,489,gfriend songs always touch my heart 💕,0.0,netral
1137,2023-08-08,reveluv,LE SSERAFIM slaying stages #FEARLESS,311,419,le sserafim slaying stages #fearless,0.0,netral
1138,2023-04-07,stayforever,BIGBANG changed KPOP industry #VIP,424,118,bigbang changed kpop industry #vip,0.0,netral
1139,2023-09-21,blinkkpop,BTS x BLACKPINK collab dream? 😱,939,305,bts x blackpink collab dream? 😱,0.0,netral
1140,2023-03-25,shawol,TXT are the future of KPOP 💙,555,252,txt are the future of kpop 💙,0.0,netral
1141,2023-04-20,neverland,SHINee forever kings #Shawol,561,442,shinee forever kings #shawol,0.0,netral
1142,2023-01-25,armyforever,Itzy charisma is no joke #MIDZY,315,337,itzy charisma is no joke #midzy,0.0,netral
1143,2023-06-05,blinkqueen,I love BTS so much! KPOP forever 💜,742,108,i love bts so much! kpop forever 💜,0.375,positif
1144,2023-07-04,exolegend,Idle rising so strong #Neverland,179,425,idle rising so strong #neverland,0.43333333333333335,positif
1145,2023-05-14,blinkqueen,Red Velvet vocals are insane 🎶 #ReVeluv,328,249,red velvet vocals are insane 🎶 #reveluv,-0.5,negatif
1146,2023-11-14,oncefan,LE SSERAFIM slaying stages #FEARLESS,941,295,le sserafim slaying stages #fearless,0.0,netral
1147,2023-05-18,armyforever,BTS paved the way #Army,584,351,bts paved the way #army,0.0,netral
1148,2023-10-15,moaarmy,Itzy charisma is no joke #MIDZY,854,423,itzy charisma is no joke #midzy,0.0,netral
1149,2023-03-10,exolegend,Twice performance is so powerful #ONCE,358,95,twice performance is so powerful #once,0.3,positif
1150,2023-01-20,moaarmy,NCT comeback soon! Can't wait 😍,194,108,nct comeback soon! can't wait 😍,0.0,netral
1151,2023-11-20,oncefan,Twice performance is so powerful #ONCE,399,486,twice performance is so powerful #once,0.3,positif
1152,2023-11-19,fearless,EXO still kings of KPOP 🔥,742,223,exo still kings of kpop 🔥,0.0,netral
1153,2023-08-15,armyblink,Stray Kids are dominating the stage! #STAY,655,256,stray kids are dominating the stage! #stay,0.0,netral
1154,2023-02-09,armyforever,LE SSERAFIM slaying stages #FEARLESS,100,188,le sserafim slaying stages #fearless,0.0,netral
1155,2023-11-19,nctzenlife,NCT comeback soon! Can't wait 😍,98,388,nct comeback soon! can't wait 😍,0.0,netral
1156,2023-07-13,vipfan,Twice performance is so powerful #ONCE,260,469,twice performance is so powerful #once,0.3,positif
1157,2023-12-01,shawol,TXT are the future of KPOP 💙,542,246,txt are the future of kpop 💙,0.0,netral
1158,2023-12-06,nctzenlife,BTS x BLACKPINK collab dream? 😱,912,341,bts x blackpink collab dream? 😱,0.0,netral
1159,2023-11-29,exolegend,SHINee forever kings #Shawol,349,74,shinee forever kings #shawol,0.0,netral
1160,2023-12-01,oncefan,I love BTS so much! KPOP forever 💜,173,420,i love bts so much! kpop forever 💜,0.375,positif
1161,2023-08-22,moaarmy,LE SSERAFIM slaying stages #FEARLESS,631,458,le sserafim slaying stages #fearless,0.0,netral
1162,2023-10-09,fearless,I love BTS so much! KPOP forever 💜,368,366,i love bts so much! kpop forever 💜,0.375,positif
1163,2023-02-04,neverland,BTS x BLACKPINK collab dream? 😱,345,349,bts x blackpink collab dream? 😱,0.0,netral
1164,2023-11-30,exolegend,NCT comeback soon! Can't wait 😍,419,274,nct comeback soon! can't wait 😍,0.0,netral
1165,2023-01-14,oncefan,BLACKPINK in your area! 💖,313,60,blackpink in your area! 💖,0.0,netral
1166,2023-04-21,midzy,Seventeen world tour is amazing! #CARAT,137,110,seventeen world tour is amazing! #carat,0.7500000000000001,positif
1167,2023-01-07,exolegend,GFriend songs always touch my heart 💕,526,395,gfriend songs always touch my heart 💕,0.0,netral
1168,2023-06-09,moaarmy,LOONA legends #Orbit,469,49,loona legends #orbit,0.0,netral
1169,2023-04-16,armylover,BTS x BLACKPINK collab dream? 😱,350,308,bts x blackpink collab dream? 😱,0.0,netral
1170,2023-02-16,vipfan,Itzy charisma is no joke #MIDZY,621,482,itzy charisma is no joke #midzy,0.0,netral
1171,2023-03-20,blinkkpop,Itzy charisma is no joke #MIDZY,625,392,itzy charisma is no joke #midzy,0.0,netral
1172,2023-01-01,shawol,Idle rising so strong #Neverland,836,308,idle rising so strong #neverland,0.43333333333333335,positif
1173,2023-12-17,reveluv,Red Velvet vocals are insane 🎶 #ReVeluv,624,276,red velvet vocals are insane 🎶 #reveluv,-0.5,negatif
1174,2023-01-25,nctzenlife,Twice performance is so powerful #ONCE,302,433,twice performance is so powerful #once,0.3,positif
1175,2023-10-08,armyblink,LOONA legends #Orbit,638,399,loona legends #orbit,0.0,netral
1176,2023-12-23,armyblink,BLACKPINK in your area! 💖,585,104,blackpink in your area! 💖,0.0,netral
1177,2023-10-30,fearless,Twice performance is so powerful #ONCE,311,375,twice performance is so powerful #once,0.3,positif
1178,2023-12-19,nctzenlife,NCT comeback soon! Can't wait 😍,890,15,nct comeback soon! can't wait 😍,0.0,netral
1179,2023-07-17,reveluv,SHINee forever kings #Shawol,107,392,shinee forever kings #shawol,0.0,netral
1180,2023-12-18,armylover,I love BTS so much! KPOP forever 💜,899,124,i love bts so much! kpop forever 💜,0.375,positif
1181,2023-02-11,orbitluv,GFriend songs always touch my heart 💕,705,18,gfriend songs always touch my heart 💕,0.0,netral
1182,2023-02-03,neverland,Itzy charisma is no joke #MIDZY,501,93,itzy charisma is no joke #midzy,0.0,netral
1183,2023-02-02,blinkqueen,BIGBANG changed KPOP industry #VIP,61,428,bigbang changed kpop industry #vip,0.0,netral
1184,2023-10-22,shawol,Seventeen world tour is amazing! #CARAT,555,153,seventeen world tour is amazing! #carat,0.7500000000000001,positif
1185,2023-04-19,moaarmy,TXT are the future of KPOP 💙,653,227,txt are the future of kpop 💙,0.0,netral
1186,2023-07-10,caratdiamond,EXO still kings of KPOP 🔥,795,182,exo still kings of kpop 🔥,0.0,netral
1187,2023-10-01,fearless,TXT are the future of KPOP 💙,509,391,txt are the future of kpop 💙,0.0,netral
1188,2023-10-14,midzy,Stray Kids are dominating the stage! #STAY,709,68,stray kids are dominating the stage! #stay,0.0,netral
1189,2023-08-13,fearless,BTS paved the way #Army,607,267,bts paved the way #army,0.0,netral
